,processed_variants,f_measure,fitness,precision,no_model_change,variant
56,56,0.6437367334374622,0.9937968447016929,0.47605032043674345,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'ATT', 'ATT', 'RCV', 'RCV', 'ERC', 'ERC', 'ARP', 'ARP', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'AVC', 'AVC', 'SIN', 'SIN', 'AVD', 'AVD'), <InfixType.NOT_AN_INFIX: 4>)"
57,57,0.6437367334374622,0.9937968447016929,0.47605032043674345,True,"(('RAR', 'RAR', 'CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'AVC', 'AVC', 'SIN', 'SIN', 'APT', 'APT'), <InfixType.POSTFIX: 3>)"
58,58,0.6437367334374622,0.9937968447016929,0.47605032043674345,True,"(('RAR', 'RAR', 'CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'AWO', 'AWO', 'CWR', 'CWR'), <InfixType.POSTFIX: 3>)"
59,59,0.6437367334374622,0.9937968447016929,0.47605032043674345,True,"(('RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'ARP', 'ARP', 'ERC', 'ERC', 'RPV', 'RPV', 'AVC', 'AVC', 'SIN', 'SIN'), <InfixType.PROPER_INFIX: 1>)"
60,60,0.599274054786573,0.995163308913309,0.428722513550434,False,"(('CAR', 'CAR', 'NCU', 'NCU', 'RAR', 'RAR', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'CWR', 'CWR', 'AWO', 'AWO'), <InfixType.NOT_AN_INFIX: 4>)"
61,61,0.599274054786573,0.995163308913309,0.428722513550434,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'SIN', 'SIN', 'AVD', 'AVD', 'AVC', 'AVC'), <InfixType.NOT_AN_INFIX: 4>)"
62,62,0.599274054786573,0.995163308913309,0.428722513550434,True,"(('RAR', 'RAR', 'CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'ARP', 'ARP', 'ERC', 'ERC', 'RPV', 'RPV', 'SIN', 'SIN', 'AVC', 'AVC', 'APT', 'APT'), <InfixType.POSTFIX: 3>)"
63,63,0.599274054786573,0.995163308913309,0.428722513550434,True,"(('CAR', 'CAR', 'NCU', 'NCU', 'RAR', 'RAR', 'PVA', 'PVA', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'AWO', 'AWO'), <InfixType.PREFIX: 2>)"
64,64,0.599274054786573,0.995163308913309,0.428722513550434,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'ASD', 'ASD', 'RCV', 'RCV', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'SIN', 'SIN', 'AVC', 'AVC', 'AVD', 'AVD'), <InfixType.NOT_AN_INFIX: 4>)"
65,65,0.5555760358429546,0.997571079713937,0.38499557391560935,False,"(('RAR', 'RAR', 'PVA', 'PVA', 'NCU', 'NCU', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'AVC', 'AVC', 'SIN', 'SIN'), <InfixType.PROPER_INFIX: 1>)"
66,66,0.5555760358429546,0.997571079713937,0.38499557391560935,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'ATT', 'ATT', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'AVC', 'AVC', 'SIN', 'SIN', 'AVD', 'AVD'), <InfixType.NOT_AN_INFIX: 4>)"
67,67,0.5555760358429546,0.997571079713937,0.38499557391560935,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'ARP', 'ARP', 'ERC', 'ERC', 'RPV', 'RPV', 'AVC', 'AVC', 'AVD', 'AVD', 'SIN', 'SIN'), <InfixType.NOT_AN_INFIX: 4>)"
68,68,0.5555760358429546,0.997571079713937,0.38499557391560935,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'AVC', 'AVC', 'AVD', 'AVD'), <InfixType.PREFIX: 2>)"
69,69,0.5555760358429546,0.997571079713937,0.38499557391560935,True,"(('RAR', 'RAR', 'CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'SIN', 'SIN', 'AVC', 'AVC'), <InfixType.PROPER_INFIX: 1>)"
70,70,0.5355900329631295,0.9992738551359241,0.36583499667332,False,"(('CAR', 'CAR', 'RAR', 'RAR', 'PVA', 'PVA', 'NCU', 'NCU', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'SIN', 'SIN', 'AVC', 'AVC'), <InfixType.PREFIX: 2>)"
71,71,0.5355900329631295,0.9992738551359241,0.36583499667332,True,"(('RAR', 'RAR', 'CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'SIN', 'SIN', 'AVC', 'AVC'), <InfixType.PROPER_INFIX: 1>)"
72,72,0.5355900329631295,0.9992738551359241,0.36583499667332,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'ATT', 'ATT', 'RCV', 'RCV', 'ASD', 'ASD', 'ERC', 'ERC', 'ARP', 'ARP', 'ERC', 'ERC', 'ARP', 'ARP', 'RPV', 'RPV', 'AVC', 'AVC', 'SIN', 'SIN'), <InfixType.PREFIX: 2>)"
73,73,0.5355900329631295,0.9992738551359241,0.36583499667332,True,"(('CAR', 'CAR', 'RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'ARP', 'ARP', 'ERC', 'ERC', 'RPV', 'RPV', 'AVD', 'AVD', 'AVC', 'AVC'), <InfixType.PREFIX: 2>)"
74,74,0.5355900329631295,0.9992738551359241,0.36583499667332,True,"(('RAR', 'RAR', 'NCU', 'NCU', 'PVA', 'PVA', 'RCV', 'RCV', 'ASD', 'ASD', 'CWR', 'CWR', 'AWO', 'AWO'), <InfixType.POSTFIX: 3>)"
